Overall Test Number,Algorithm,Map Type,Map Id,Start Point,Goal Point,Test Number,Iteration,Timestep,Num Collision Checks,Batch Size,Cumulative Num Sampled,Current Path Cost,Any Path Found
10831,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",1,302,19.37,471,600,600,352.86,True
10832,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",2,302,20.23,471,600,600,352.86,True
10833,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",3,302,19.91,471,600,600,352.86,True
10834,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",4,302,19.35,471,600,600,352.86,True
10835,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",0,211,12.86,351,600,600,345.53,True
10836,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",1,211,14.02,351,600,600,345.53,True
10837,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",2,211,13.86,351,600,600,345.53,True
10838,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",3,211,13.11,351,600,600,345.53,True
10839,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",4,211,13.27,351,600,600,345.53,True
10840,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",0,65,10.71,241,600,600,291.56,True
10841,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",1,65,10.68,241,600,600,291.56,True
10842,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",2,65,10.78,241,600,600,291.56,True
10843,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",3,65,11.03,241,600,600,291.56,True
10844,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",4,65,11.33,241,600,600,291.56,True
10845,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",0,196,14.77,331,600,600,352.16,True
10846,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",1,196,14.87,331,600,600,352.16,True
10847,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",2,196,16.05,331,600,600,352.16,True
10848,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",3,196,14.81,331,600,600,352.16,True
10849,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",4,196,14.28,331,600,600,352.16,True
10850,fmt,forest,11,"[225, 11]","[37, 215]",0,170,10.97,290,600,600,329.71,True
10851,fmt,forest,11,"[225, 11]","[37, 215]",1,170,10.53,290,600,600,329.71,True
10852,fmt,forest,11,"[225, 11]","[37, 215]",2,170,11.16,290,600,600,329.71,True
10853,fmt,forest,11,"[225, 11]","[37, 215]",3,170,11.32,290,600,600,329.71,True
10854,fmt,forest,11,"[225, 11]","[37, 215]",4,170,10.68,290,600,600,329.71,True
10855,fmt,forest,12,"[35, 215]","[232, 14]",0,186,14.58,370,600,600,343.66,True
10856,fmt,forest,12,"[35, 215]","[232, 14]",1,186,14.27,370,600,600,343.66,True
10857,fmt,forest,12,"[35, 215]","[232, 14]",2,186,14.78,370,600,600,343.66,True
10858,fmt,forest,12,"[35, 215]","[232, 14]",3,186,12.6,370,600,600,343.66,True
10859,fmt,forest,12,"[35, 215]","[232, 14]",4,186,14.33,370,600,600,343.66,True
10860,fmt,forest,13,"[210, 250]","[42, 20]",0,209,16.01,409,600,600,340.39,True
10861,fmt,forest,13,"[210, 250]","[42, 20]",1,209,15.66,409,600,600,340.39,True
10862,fmt,forest,13,"[210, 250]","[42, 20]",2,209,16.17,409,600,600,340.39,True
10863,fmt,forest,13,"[210, 250]","[42, 20]",3,209,16.35,409,600,600,340.39,True
10864,fmt,forest,13,"[210, 250]","[42, 20]",4,209,16.1,409,600,600,340.39,True
10865,fmt,forest,14,"[242, 206]","[36, 30]",0,183,17.35,390,600,600,305.16,True
10866,fmt,forest,14,"[242, 206]","[36, 30]",1,183,17.48,390,600,600,305.16,True
10867,fmt,forest,14,"[242, 206]","[36, 30]",2,183,16.97,390,600,600,305.16,True
10868,fmt,forest,14,"[242, 206]","[36, 30]",3,183,17.38,390,600,600,305.16,True
10869,fmt,forest,14,"[242, 206]","[36, 30]",4,183,17.61,390,600,600,305.16,True
10870,fmt,forest,15,"[247, 9]","[9, 191]",0,157,12.66,324,600,600,340.98,True
10871,fmt,forest,15,"[247, 9]","[9, 191]",1,157,12.97,324,600,600,340.98,True
10872,fmt,forest,15,"[247, 9]","[9, 191]",2,157,13.04,324,600,600,340.98,True
10873,fmt,forest,15,"[247, 9]","[9, 191]",3,157,12.77,324,600,600,340.98,True
10874,fmt,forest,15,"[247, 9]","[9, 191]",4,157,12.57,324,600,600,340.98,True
10875,fmt,gapsforest,16,"[215, 25]","[38, 236]",0,96,4.65,110,600,600,-1,False
10876,fmt,gapsforest,16,"[215, 25]","[38, 236]",1,96,4.43,110,600,600,-1,False
10877,fmt,gapsforest,16,"[215, 25]","[38, 236]",2,96,4.47,110,600,600,-1,False
10878,fmt,gapsforest,16,"[215, 25]","[38, 236]",3,96,4.43,110,600,600,-1,False
10879,fmt,gapsforest,16,"[215, 25]","[38, 236]",4,96,4.77,110,600,600,-1,False
10880,fmt,gapsforest,17,"[206, 5]","[42, 246]",0,379,17.7,516,600,600,618.98,True
10881,fmt,gapsforest,17,"[206, 5]","[42, 246]",1,379,18.82,516,600,600,618.98,True
10882,fmt,gapsforest,17,"[206, 5]","[42, 246]",2,379,18.46,516,600,600,618.98,True
10883,fmt,gapsforest,17,"[206, 5]","[42, 246]",3,379,18.23,516,600,600,618.98,True
10884,fmt,gapsforest,17,"[206, 5]","[42, 246]",4,379,18.9,516,600,600,618.98,True
10885,fmt,gapsforest,18,"[207, 234]","[8, 16]",0,247,19.87,453,600,600,369.47,True
10886,fmt,gapsforest,18,"[207, 234]","[8, 16]",1,247,19.53,453,600,600,369.47,True
10887,fmt,gapsforest,18,"[207, 234]","[8, 16]",2,247,19.86,453,600,600,369.47,True
10888,fmt,gapsforest,18,"[207, 234]","[8, 16]",3,247,16.89,453,600,600,369.47,True
10889,fmt,gapsforest,18,"[207, 234]","[8, 16]",4,247,17.88,453,600,600,369.47,True
10890,fmt,gapsforest,19,"[233, 15]","[76, 237]",0,393,22.79,548,600,600,728.46,True
10891,fmt,gapsforest,19,"[233, 15]","[76, 237]",1,393,22.69,548,600,600,728.46,True
10892,fmt,gapsforest,19,"[233, 15]","[76, 237]",2,393,22.93,548,600,600,728.46,True
10893,fmt,gapsforest,19,"[233, 15]","[76, 237]",3,393,22.63,548,600,600,728.46,True
10894,fmt,gapsforest,19,"[233, 15]","[76, 237]",4,393,22.56,548,600,600,728.46,True
10895,fmt,gapsforest,20,"[246, 214]","[6, 18]",0,155,12.21,310,600,600,356.45,True
10896,fmt,gapsforest,20,"[246, 214]","[6, 18]",1,155,12.83,310,600,600,356.45,True
10897,fmt,gapsforest,20,"[246, 214]","[6, 18]",2,155,12.22,310,600,600,356.45,True
10898,fmt,gapsforest,20,"[246, 214]","[6, 18]",3,155,12.19,310,600,600,356.45,True
10899,fmt,gapsforest,20,"[246, 214]","[6, 18]",4,155,12.04,310,600,600,356.45,True
10900,fmt,maze,21,"[219, 250]","[10, 61]",0,101,11.14,219,600,600,-1,False
10901,fmt,maze,21,"[219, 250]","[10, 61]",1,101,11.33,219,600,600,-1,False
10902,fmt,maze,21,"[219, 250]","[10, 61]",2,101,11.12,219,600,600,-1,False
10903,fmt,maze,21,"[219, 250]","[10, 61]",3,101,9.66,219,600,600,-1,False
10904,fmt,maze,21,"[219, 250]","[10, 61]",4,101,10.22,219,600,600,-1,False
10905,fmt,maze,22,"[231, 204]","[18, 23]",0,42,4.48,145,600,600,-1,False
10906,fmt,maze,22,"[231, 204]","[18, 23]",1,42,4.48,145,600,600,-1,False
10907,fmt,maze,22,"[231, 204]","[18, 23]",2,42,4.07,145,600,600,-1,False
10908,fmt,maze,22,"[231, 204]","[18, 23]",3,42,4.48,145,600,600,-1,False
10909,fmt,maze,22,"[231, 204]","[18, 23]",4,42,4.81,145,600,600,-1,False
10910,fmt,maze,23,"[235, 235]","[57, 8]",0,41,4.29,158,600,600,-1,False
10911,fmt,maze,23,"[235, 235]","[57, 8]",1,41,4.46,158,600,600,-1,False
10912,fmt,maze,23,"[235, 235]","[57, 8]",2,41,4.28,158,600,600,-1,False
10913,fmt,maze,23,"[235, 235]","[57, 8]",3,41,4.3,158,600,600,-1,False
10914,fmt,maze,23,"[235, 235]","[57, 8]",4,41,4.49,158,600,600,-1,False
10915,fmt,maze,24,"[243, 215]","[12, 43]",0,82,7.21,189,600,600,-1,False
10916,fmt,maze,24,"[243, 215]","[12, 43]",1,82,7.0,189,600,600,-1,False
10917,fmt,maze,24,"[243, 215]","[12, 43]",2,82,7.4,189,600,600,-1,False
10918,fmt,maze,24,"[243, 215]","[12, 43]",3,82,7.26,189,600,600,-1,False
10919,fmt,maze,24,"[243, 215]","[12, 43]",4,82,7.41,189,600,600,-1,False
10920,fmt,maze,25,"[39, 18]","[190, 250]",0,175,17.26,370,600,600,-1,False
10921,fmt,maze,25,"[39, 18]","[190, 250]",1,175,17.1,370,600,600,-1,False
10922,fmt,maze,25,"[39, 18]","[190, 250]",2,175,17.84,370,600,600,-1,False
10923,fmt,maze,25,"[39, 18]","[190, 250]",3,175,17.75,370,600,600,-1,False
10924,fmt,maze,25,"[39, 18]","[190, 250]",4,175,16.58,370,600,600,-1,False
10925,fmt,multibugtrap,26,"[10, 242]","[171, 14]",0,35,2.42,66,600,600,-1,False
10926,fmt,multibugtrap,26,"[10, 242]","[171, 14]",1,35,2.19,66,600,600,-1,False
10927,fmt,multibugtrap,26,"[10, 242]","[171, 14]",2,35,2.27,66,600,600,-1,False
10928,fmt,multibugtrap,26,"[10, 242]","[171, 14]",3,35,2.57,66,600,600,-1,False
10929,fmt,multibugtrap,26,"[10, 242]","[171, 14]",4,35,2.25,66,600,600,-1,False
10930,fmt,multibugtrap,27,"[206, 231]","[23, 6]",0,62,11.87,266,600,600,308.33,True
10931,fmt,multibugtrap,27,"[206, 231]","[23, 6]",1,62,11.42,266,600,600,308.33,True
10932,fmt,multibugtrap,27,"[206, 231]","[23, 6]",2,62,12.17,266,600,600,308.33,True
10933,fmt,multibugtrap,27,"[206, 231]","[23, 6]",3,62,11.66,266,600,600,308.33,True
10934,fmt,multibugtrap,27,"[206, 231]","[23, 6]",4,62,11.46,266,600,600,308.33,True
10935,fmt,multibugtrap,28,"[39, 231]","[224, 17]",0,38,7.17,183,600,600,291.79,True
10936,fmt,multibugtrap,28,"[39, 231]","[224, 17]",1,38,7.23,183,600,600,291.79,True
10937,fmt,multibugtrap,28,"[39, 231]","[224, 17]",2,38,6.53,183,600,600,291.79,True
10938,fmt,multibugtrap,28,"[39, 231]","[224, 17]",3,38,7.25,183,600,600,291.79,True
10939,fmt,multibugtrap,28,"[39, 231]","[224, 17]",4,38,6.94,183,600,600,291.79,True
10940,fmt,multibugtrap,29,"[6, 17]","[234, 193]",0,166,15.67,498,600,600,348.29,True
10941,fmt,multibugtrap,29,"[6, 17]","[234, 193]",1,166,15.45,498,600,600,348.29,True
10942,fmt,multibugtrap,29,"[6, 17]","[234, 193]",2,166,15.81,498,600,600,348.29,True
10943,fmt,multibugtrap,29,"[6, 17]","[234, 193]",3,166,16.23,498,600,600,348.29,True
10944,fmt,multibugtrap,29,"[6, 17]","[234, 193]",4,166,14.9,498,600,600,348.29,True
10945,fmt,multibugtrap,30,"[202, 35]","[12, 247]",0,433,29.0,735,600,600,392.57,True
10946,fmt,multibugtrap,30,"[202, 35]","[12, 247]",1,433,29.95,735,600,600,392.57,True
10947,fmt,multibugtrap,30,"[202, 35]","[12, 247]",2,433,29.47,735,600,600,392.57,True
10948,fmt,multibugtrap,30,"[202, 35]","[12, 247]",3,433,29.33,735,600,600,392.57,True
10949,fmt,multibugtrap,30,"[202, 35]","[12, 247]",4,433,29.58,735,600,600,392.57,True
10950,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",0,71,5.88,214,600,600,286.56,True
10951,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",1,71,5.22,214,600,600,286.56,True
10952,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",2,71,5.36,214,600,600,286.56,True
10953,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",3,71,5.46,214,600,600,286.56,True
10954,fmt,shiftinggaps,31,"[75, 15]","[245, 228]",4,71,5.19,214,600,600,286.56,True
10955,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",0,60,5.29,211,600,600,296.01,True
10956,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",1,60,5.28,211,600,600,296.01,True
10957,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",2,60,5.55,211,600,600,296.01,True
10958,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",3,60,5.41,211,600,600,296.01,True
10959,fmt,shiftinggaps,32,"[20, 246]","[182, 13]",4,60,5.23,211,600,600,296.01,True
10960,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",0,242,10.43,354,600,600,417.69,True
10961,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",1,242,10.32,354,600,600,417.69,True
10962,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",2,242,10.67,354,600,600,417.69,True
10963,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",3,242,10.11,354,600,600,417.69,True
10964,fmt,shiftinggaps,33,"[5, 13]","[181, 246]",4,242,10.88,354,600,600,417.69,True
10965,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",0,74,5.49,203,600,600,308.24,True
10966,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",1,74,5.11,203,600,600,308.24,True
10967,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",2,74,5.4,203,600,600,308.24,True
10968,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",3,74,5.09,203,600,600,308.24,True
10969,fmt,shiftinggaps,34,"[27, 242]","[211, 27]",4,74,5.02,203,600,600,308.24,True
10970,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",0,149,8.66,320,600,600,319.29,True
10971,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",1,149,9.2,320,600,600,319.29,True
10972,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",2,149,8.62,320,600,600,319.29,True
10973,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",3,149,9.06,320,600,600,319.29,True
10974,fmt,shiftinggaps,35,"[205, 231]","[54, 6]",4,149,8.93,320,600,600,319.29,True
10975,fmt,bugtrap,36,"[244, 240]","[61, 8]",0,169,10.4,344,600,600,343.89,True
10976,fmt,bugtrap,36,"[244, 240]","[61, 8]",1,169,10.56,344,600,600,343.89,True
10977,fmt,bugtrap,36,"[244, 240]","[61, 8]",2,169,10.7,344,600,600,343.89,True
10978,fmt,bugtrap,36,"[244, 240]","[61, 8]",3,169,10.92,344,600,600,343.89,True
10979,fmt,bugtrap,36,"[244, 240]","[61, 8]",4,169,9.19,344,600,600,343.89,True
10980,fmt,bugtrap,37,"[37, 24]","[247, 198]",0,87,7.87,258,600,600,294.84,True
10981,fmt,bugtrap,37,"[37, 24]","[247, 198]",1,87,7.82,258,600,600,294.84,True
10982,fmt,bugtrap,37,"[37, 24]","[247, 198]",2,87,7.43,258,600,600,294.84,True
10983,fmt,bugtrap,37,"[37, 24]","[247, 198]",3,87,7.93,258,600,600,294.84,True
10984,fmt,bugtrap,37,"[37, 24]","[247, 198]",4,87,6.4,258,600,600,294.84,True
10985,fmt,bugtrap,38,"[15, 28]","[220, 219]",0,91,6.35,261,600,600,323.03,True
10986,fmt,bugtrap,38,"[15, 28]","[220, 219]",1,91,6.29,261,600,600,323.03,True
10987,fmt,bugtrap,38,"[15, 28]","[220, 219]",2,91,6.72,261,600,600,323.03,True
10988,fmt,bugtrap,38,"[15, 28]","[220, 219]",3,91,6.77,261,600,600,323.03,True
10989,fmt,bugtrap,38,"[15, 28]","[220, 219]",4,91,6.51,261,600,600,323.03,True
10990,fmt,bugtrap,39,"[51, 218]","[223, 6]",0,133,9.3,343,600,600,311.73,True
10991,fmt,bugtrap,39,"[51, 218]","[223, 6]",1,133,9.58,343,600,600,311.73,True
10992,fmt,bugtrap,39,"[51, 218]","[223, 6]",2,133,9.46,343,600,600,311.73,True
10993,fmt,bugtrap,39,"[51, 218]","[223, 6]",3,133,9.22,343,600,600,311.73,True
10994,fmt,bugtrap,39,"[51, 218]","[223, 6]",4,133,9.23,343,600,600,311.73,True
10995,fmt,bugtrap,40,"[236, 9]","[34, 250]",0,53,4.68,193,600,600,318.8,True
10996,fmt,bugtrap,40,"[236, 9]","[34, 250]",1,53,5.01,193,600,600,318.8,True
10997,fmt,bugtrap,40,"[236, 9]","[34, 250]",2,53,4.56,193,600,600,318.8,True
10998,fmt,bugtrap,40,"[236, 9]","[34, 250]",3,53,4.34,193,600,600,318.8,True
10999,fmt,bugtrap,40,"[236, 9]","[34, 250]",4,53,4.47,193,600,600,318.8,True
11000,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",0,500,17.42,600,1000,1000,372.09,True
11001,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",1,500,17.64,600,1000,1000,372.09,True
11002,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",2,500,18.13,600,1000,1000,372.09,True
11003,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",3,500,17.9,600,1000,1000,372.09,True
11004,fmt,alternatinggaps,01,"[232, 5]","[7, 165]",4,500,17.83,600,1000,1000,372.09,True
11005,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",0,225,10.57,384,1000,1000,320.36,True
11006,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",1,225,10.8,384,1000,1000,320.36,True
11007,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",2,225,10.92,384,1000,1000,320.36,True
11008,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",3,225,10.67,384,1000,1000,320.36,True
11009,fmt,alternatinggaps,02,"[10, 9]","[230, 198]",4,225,10.62,384,1000,1000,320.36,True
11010,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",0,328,14.19,500,1000,1000,381.56,True
11011,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",1,328,14.99,500,1000,1000,381.56,True
11012,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",2,328,14.29,500,1000,1000,381.56,True
11013,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",3,328,13.47,500,1000,1000,381.56,True
11014,fmt,alternatinggaps,03,"[245, 42]","[39, 249]",4,328,14.01,500,1000,1000,381.56,True
11015,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",0,225,10.38,383,1000,1000,338.04,True
11016,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",1,225,11.05,383,1000,1000,338.04,True
11017,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",2,225,8.54,383,1000,1000,338.04,True
11018,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",3,225,10.47,383,1000,1000,338.04,True
11019,fmt,alternatinggaps,04,"[19, 243]","[230, 32]",4,225,10.65,383,1000,1000,338.04,True
11020,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",0,197,10.84,419,1000,1000,320.23,True
11021,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",1,197,10.69,419,1000,1000,320.23,True
11022,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",2,197,11.07,419,1000,1000,320.23,True
11023,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",3,197,11.01,419,1000,1000,320.23,True
11024,fmt,alternatinggaps,05,"[246, 217]","[50, 10]",4,197,11.26,419,1000,1000,320.23,True
11025,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",0,509,28.92,722,1000,1000,404.84,True
11026,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",1,509,29.19,722,1000,1000,404.84,True
11027,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",2,509,28.88,722,1000,1000,404.84,True
11028,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",3,509,29.08,722,1000,1000,404.84,True
11029,fmt,bugtrapforest,06,"[41, 21]","[241, 238]",4,509,28.69,722,1000,1000,404.84,True
11030,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",0,535,29.56,745,1000,1000,361.05,True
11031,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",1,535,29.59,745,1000,1000,361.05,True
11032,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",2,535,28.64,745,1000,1000,361.05,True
11033,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",3,535,29.44,745,1000,1000,361.05,True
11034,fmt,bugtrapforest,07,"[14, 8]","[225, 179]",4,535,27.98,745,1000,1000,361.05,True
11035,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",0,363,20.09,530,1000,1000,357.94,True
11036,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",1,363,19.06,530,1000,1000,357.94,True
11037,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",2,363,19.83,530,1000,1000,357.94,True
11038,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",3,363,19.25,530,1000,1000,357.94,True
11039,fmt,bugtrapforest,08,"[7, 40]","[238, 219]",4,363,18.97,530,1000,1000,357.94,True
11040,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",0,101,12.14,332,1000,1000,291.87,True
11041,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",1,101,12.72,332,1000,1000,291.87,True
11042,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",2,101,11.75,332,1000,1000,291.87,True
11043,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",3,101,12.39,332,1000,1000,291.87,True
11044,fmt,bugtrapforest,09,"[231, 205]","[31, 22]",4,101,12.18,332,1000,1000,291.87,True
11045,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",0,308,19.28,494,1000,1000,354.2,True
11046,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",1,308,19.69,494,1000,1000,354.2,True
11047,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",2,308,20.78,494,1000,1000,354.2,True
11048,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",3,308,18.87,494,1000,1000,354.2,True
11049,fmt,bugtrapforest,10,"[242, 13]","[29, 237]",4,308,18.95,494,1000,1000,354.2,True
11050,fmt,forest,11,"[225, 11]","[37, 215]",0,89,9.42,302,1000,1000,292.21,True
11051,fmt,forest,11,"[225, 11]","[37, 215]",1,89,9.1,302,1000,1000,292.21,True
11052,fmt,forest,11,"[225, 11]","[37, 215]",2,89,9.11,302,1000,1000,292.21,True
11053,fmt,forest,11,"[225, 11]","[37, 215]",3,89,9.23,302,1000,1000,292.21,True
11054,fmt,forest,11,"[225, 11]","[37, 215]",4,89,9.64,302,1000,1000,292.21,True
11055,fmt,forest,12,"[35, 215]","[232, 14]",0,147,13.65,408,1000,1000,316.49,True
11056,fmt,forest,12,"[35, 215]","[232, 14]",1,147,15.21,408,1000,1000,316.49,True
11057,fmt,forest,12,"[35, 215]","[232, 14]",2,147,14.05,408,1000,1000,316.49,True
11058,fmt,forest,12,"[35, 215]","[232, 14]",3,147,14.14,408,1000,1000,316.49,True
11059,fmt,forest,12,"[35, 215]","[232, 14]",4,147,13.84,408,1000,1000,316.49,True
11060,fmt,forest,13,"[210, 250]","[42, 20]",0,398,24.55,621,1000,1000,347.34,True
11061,fmt,forest,13,"[210, 250]","[42, 20]",1,398,25.29,621,1000,1000,347.34,True
11062,fmt,forest,13,"[210, 250]","[42, 20]",2,398,23.16,621,1000,1000,347.34,True
11063,fmt,forest,13,"[210, 250]","[42, 20]",3,398,25.6,621,1000,1000,347.34,True
11064,fmt,forest,13,"[210, 250]","[42, 20]",4,398,24.01,621,1000,1000,347.34,True
11065,fmt,forest,14,"[242, 206]","[36, 30]",0,315,23.04,551,1000,1000,304.27,True
11066,fmt,forest,14,"[242, 206]","[36, 30]",1,315,23.52,551,1000,1000,304.27,True
11067,fmt,forest,14,"[242, 206]","[36, 30]",2,315,22.61,551,1000,1000,304.27,True
11068,fmt,forest,14,"[242, 206]","[36, 30]",3,315,23.06,551,1000,1000,304.27,True
11069,fmt,forest,14,"[242, 206]","[36, 30]",4,315,22.84,551,1000,1000,304.27,True
11070,fmt,forest,15,"[247, 9]","[9, 191]",0,231,16.61,487,1000,1000,340.65,True
11071,fmt,forest,15,"[247, 9]","[9, 191]",1,231,16.99,487,1000,1000,340.65,True
11072,fmt,forest,15,"[247, 9]","[9, 191]",2,231,18.4,487,1000,1000,340.65,True
11073,fmt,forest,15,"[247, 9]","[9, 191]",3,231,17.34,487,1000,1000,340.65,True
11074,fmt,forest,15,"[247, 9]","[9, 191]",4,231,17.88,487,1000,1000,340.65,True
11075,fmt,gapsforest,16,"[215, 25]","[38, 236]",0,710,36.67,911,1000,1000,595.34,True
11076,fmt,gapsforest,16,"[215, 25]","[38, 236]",1,710,35.21,911,1000,1000,595.34,True
11077,fmt,gapsforest,16,"[215, 25]","[38, 236]",2,710,36.33,911,1000,1000,595.34,True
11078,fmt,gapsforest,16,"[215, 25]","[38, 236]",3,710,36.62,911,1000,1000,595.34,True
11079,fmt,gapsforest,16,"[215, 25]","[38, 236]",4,710,36.75,911,1000,1000,595.34,True
11080,fmt,gapsforest,17,"[206, 5]","[42, 246]",0,626,26.25,794,1000,1000,600.29,True
11081,fmt,gapsforest,17,"[206, 5]","[42, 246]",1,626,26.88,794,1000,1000,600.29,True
11082,fmt,gapsforest,17,"[206, 5]","[42, 246]",2,626,26.33,794,1000,1000,600.29,True
11083,fmt,gapsforest,17,"[206, 5]","[42, 246]",3,626,26.65,794,1000,1000,600.29,True
11084,fmt,gapsforest,17,"[206, 5]","[42, 246]",4,626,26.86,794,1000,1000,600.29,True
11085,fmt,gapsforest,18,"[207, 234]","[8, 16]",0,340,22.92,574,1000,1000,363.8,True
11086,fmt,gapsforest,18,"[207, 234]","[8, 16]",1,340,21.56,574,1000,1000,363.8,True
11087,fmt,gapsforest,18,"[207, 234]","[8, 16]",2,340,21.56,574,1000,1000,363.8,True
11088,fmt,gapsforest,18,"[207, 234]","[8, 16]",3,340,21.38,574,1000,1000,363.8,True
11089,fmt,gapsforest,18,"[207, 234]","[8, 16]",4,340,22.83,574,1000,1000,363.8,True
11090,fmt,gapsforest,19,"[233, 15]","[76, 237]",0,647,33.09,833,1000,1000,723.72,True
11091,fmt,gapsforest,19,"[233, 15]","[76, 237]",1,647,32.91,833,1000,1000,723.72,True
11092,fmt,gapsforest,19,"[233, 15]","[76, 237]",2,647,32.81,833,1000,1000,723.72,True
11093,fmt,gapsforest,19,"[233, 15]","[76, 237]",3,647,34.76,833,1000,1000,723.72,True
11094,fmt,gapsforest,19,"[233, 15]","[76, 237]",4,647,33.98,833,1000,1000,723.72,True
11095,fmt,gapsforest,20,"[246, 214]","[6, 18]",0,244,17.0,449,1000,1000,351.25,True
11096,fmt,gapsforest,20,"[246, 214]","[6, 18]",1,244,16.99,449,1000,1000,351.25,True
11097,fmt,gapsforest,20,"[246, 214]","[6, 18]",2,244,16.74,449,1000,1000,351.25,True
11098,fmt,gapsforest,20,"[246, 214]","[6, 18]",3,244,16.13,449,1000,1000,351.25,True
11099,fmt,gapsforest,20,"[246, 214]","[6, 18]",4,244,16.46,449,1000,1000,351.25,True
11100,fmt,maze,21,"[219, 250]","[10, 61]",0,178,14.66,299,1000,1000,-1,False
11101,fmt,maze,21,"[219, 250]","[10, 61]",1,178,16.04,299,1000,1000,-1,False
11102,fmt,maze,21,"[219, 250]","[10, 61]",2,178,15.06,299,1000,1000,-1,False
11103,fmt,maze,21,"[219, 250]","[10, 61]",3,178,15.21,299,1000,1000,-1,False
11104,fmt,maze,21,"[219, 250]","[10, 61]",4,178,15.11,299,1000,1000,-1,False
11105,fmt,maze,22,"[231, 204]","[18, 23]",0,65,5.07,169,1000,1000,-1,False
